"","occurrence","incidents","assault_count","robbery_count","precip","mean_temp","cool_deg_days","heat_deg_days","max_temp","min_temp","morn_inc","aft_inc","eve_inc","nuit_inc","incients"
"276",2014-10-03,59,41,18,7.40169491525424,18.6,0.6,0,22.0983050847458,15.0813559322034,14,8,20,17,59
"277",2014-10-04,58,49,9,2.44137931034483,10.6413793103448,0,426.8,15.2206896551724,5.97241379310345,25,9,16,8,58
"278",2014-10-05,67,57,10,0,9.49402985074627,0,569.9,13.9970149253731,4.8910447761194,21,6,15,25,67
"279",2014-10-06,59,53,6,0.672881355932203,13.6135593220339,0,258.8,17,10.1338983050847,6,11,25,17,59
"280",2014-10-07,61,50,11,14.9311475409836,14.5540983606557,0,210.2,17.6344262295082,11.3803278688525,16,10,22,13,61
"281",2014-10-08,43,26,17,0.406976744186047,10.706976744186,0,313.6,14.2558139534884,7.25116279069767,12,5,12,14,43
"282",2014-10-09,51,42,9,0,10.1235294117647,0,401.7,14.5882352941176,5.52352941176471,8,13,17,13,51
"283",2014-10-10,65,59,6,0,9.84307692307692,0,530.2,13.8430769230769,5.83230769230769,16,8,8,33,65
"284",2014-10-11,68,49,19,0,9.45882352941176,0,580.8,14.7588235294118,4.05882352941176,24,6,14,24,68
"285",2014-10-12,47,39,8,0,7.96808510638298,0,471.5,12.1340425531915,3.72978723404255,16,6,15,10,47
"286",2014-10-13,36,24,12,0,12.2666666666667,0,206.4,15.9444444444444,8.57777777777778,12,4,11,9,36
"287",2014-10-14,75,58,17,0.0746666666666667,18.2853333333333,0.453333333333333,12.6,22.0666666666667,14.504,5,11,25,34,75
"288",2014-10-15,47,33,14,2.87446808510638,16.1212765957447,0,88.3,18.6914893617021,13.4574468085106,7,6,15,19,47
"289",2014-10-16,49,39,10,20.5979591836735,15.6081632653061,0,117.2,18.5142857142857,12.6081632653061,9,12,18,10,49
"290",2014-10-17,79,48,31,0,13.9632911392405,0,318.9,16.2392405063291,11.6050632911392,7,8,32,32,79
"291",2014-10-18,67,45,22,0,9.08208955223881,0,597.5,13.7462686567164,4.4089552238806,19,4,24,20,67
"292",2014-10-19,82,65,17,0,6.07317073170732,0,978,9.13292682926829,3.01341463414634,30,9,20,23,82
"293",2014-10-20,45,35,10,7.28444444444444,8.95777777777778,0,406.9,11.3111111111111,6.60444444444444,6,3,14,22,45
"294",2014-10-21,49,34,15,2.04285714285714,9.34081632653061,0,424.3,11.5408163265306,7.06122448979592,8,7,16,18,49
"295",2014-10-22,48,34,14,0,9.35,0,415.2,13.5375,5.15,8,14,13,13,48
"296",2014-10-23,64,53,11,0,11.5703125,0,411.5,16.6703125,6.4703125,6,10,16,32,64
"297",2014-10-24,41,33,8,0,9.35121951219512,0,354.6,12.8024390243902,5.9,8,6,13,14,41
"298",2014-10-25,66,45,21,0,12.8409090909091,0,340.5,16.5393939393939,9.04242424242424,21,9,10,26,66
"299",2014-10-26,41,35,6,0,8.83414634146341,0,375.8,12.4536585365854,5.11463414634146,14,6,7,14,41
"300",2014-10-27,69,58,11,0.0434782608695652,7.89855072463768,0,697,11.7550724637681,4.04202898550725,7,11,30,21,69
"301",2014-10-28,51,40,11,1.32352941176471,15.3803921568627,0,133.6,20.143137254902,10.5313725490196,1,12,17,21,51
"302",2014-10-29,49,42,7,0.175510204081633,10.2632653061224,0,379.1,13.8510204081633,6.57551020408163,2,9,21,17,49
"303",2014-10-30,51,36,15,0,7,0,561,9.46470588235294,4.44705882352941,9,7,22,13,51
"304",2014-10-31,85,55,30,12.8470588235294,4.91882352941176,0,1111.9,7.6,2.13764705882353,13,11,19,19,62
"305",2014-11-01,118,107,11,2.19406779661017,2.08474576271186,0,1878,4.1271186440678,-0.0364406779661017,11,17,10,23,61
"306",2014-11-02,69,60,9,0.171014492753623,3.24347826086957,0,1018.2,7.51594202898551,-1.11449275362319,19,6,19,25,69
"307",2014-11-03,65,52,13,0.453846153846154,8.61692307692308,0,609.9,13.5707692307692,3.66307692307692,5,9,14,26,54
"308",2014-11-04,55,46,9,4,11.2,0,374,13.2,9.1,7,8,29,11,55
"309",2014-11-05,74,62,12,0,8.21486486486486,0,724.1,10.5121621621622,5.82972972972973,6,8,33,27,74
"310",2014-11-06,43,36,7,4.11395348837209,7.30697674418605,0,459.8,9.39302325581395,5.12093023255814,9,12,11,11,43
"311",2014-11-07,43,35,8,0.627906976744186,2.21395348837209,0,678.8,5.02790697674419,-0.693023255813953,2,15,12,14,43
"312",2014-11-08,54,44,10,0.966666666666667,3.68333333333333,0,773.1,7.31666666666667,-0.05,17,6,12,19,54
"313",2014-11-09,68,52,16,0,5.27352941176471,0,865.4,7.87352941176471,2.66029411764706,29,4,12,23,68
"314",2014-11-10,49,41,8,0.3,7.58163265306122,0,510.5,9.56938775510204,5.49387755102041,10,11,16,12,49
"315",2014-11-11,55,44,11,0.2,9.51818181818182,0,466.5,14.0727272727273,4.95454545454546,7,12,19,17,55
"316",2014-11-12,59,44,15,0.183050847457627,5.3,0,749.3,9.38305084745763,1.20847457627119,7,9,33,10,59
"317",2014-11-13,50,42,8,0.328,0.1,0,895,1.918,-1.736,7,7,16,20,50
"318",2014-11-14,55,41,14,0.178181818181818,-0.134545454545455,0,997.4,2.58727272727273,-2.85636363636364,12,12,11,20,55
"319",2014-11-15,77,58,19,0,0.0701298701298701,0,1380.6,3.65844155844156,-3.52987012987013,32,9,15,21,77
"320",2014-11-16,51,43,8,1.50588235294118,-0.1,0,923.1,0.688235294117647,-0.8,22,1,17,11,51
"321",2014-11-17,41,35,6,7.80975609756098,-1.5780487804878,0,802.7,1.90731707317073,-4.97073170731707,4,9,5,23,41
"322",2014-11-18,65,51,14,0.178461538461538,-5.63538461538462,0,1536.3,-3.34615384615385,-7.92461538461538,9,13,24,19,65
"323",2014-11-19,41,33,8,2.52682926829268,-4.05121951219512,0,904.1,0.0585365853658537,-8.07073170731707,8,10,16,7,41
"324",2014-11-20,38,33,5,0,-3.77631578947368,0,827.5,-1.49210526315789,-5.96842105263158,1,14,14,9,38
"325",2014-11-21,65,55,10,0.172307692307692,-6.54307692307692,0,1595.3,-1.03076923076923,-11.9553846153846,11,14,21,19,65
"326",2014-11-22,63,53,10,1.35714285714286,1.57142857142857,0,1035,6.95714285714286,-3.82857142857143,16,10,16,21,63
"327",2014-11-23,64,56,8,1.7921875,6.8546875,0,713.3,8.703125,4.9765625,21,5,19,19,64
"328",2014-11-24,40,33,7,13.3175,8.5875,0,376.5,13.485,3.68125,5,14,13,8,40
"329",2014-11-25,48,40,8,0,3.03125,0,718.5,4.62083333333333,1.34166666666667,4,14,18,12,48
"330",2014-11-26,49,43,6,0.179591836734694,2.29795918367347,0,769.4,5.08367346938776,1.21836734693878,6,12,17,14,49
"331",2014-11-27,49,41,8,0.0816326530612245,-0.179591836734694,0,890.8,2.92040816326531,-3.27959183673469,5,9,16,19,49
"332",2014-11-28,51,46,5,0,-3.7,0,1106.7,-1.81176470588235,-5.5,11,6,14,20,51
"333",2014-11-29,56,50,6,0,2.31964285714286,0,878.1,7.72321428571429,-3.1,19,9,5,23,56
"334",2014-11-30,49,46,3,0.0612244897959184,8.07551020408163,0,486.3,11.530612244898,4.52040816326531,21,2,14,12,49
"335",2014-12-01,61,58,3,0,-0.604918032786885,0,1134.9,4.6,-5.80491803278689,17,6,21,17,61
"336",2014-12-02,43,40,3,0.190697674418605,-3.08604651162791,0,906.7,2.5093023255814,-8.68139534883721,2,5,19,17,43
"337",2014-12-03,52,46,6,0.571153846153846,1.33846153846154,0,866.4,3.23846153846154,-0.571153846153846,8,8,23,13,52
"338",2014-12-04,46,28,18,0,-1.43478260869565,0,894,0.297826086956522,-3.07391304347826,11,10,9,16,46
"339",2014-12-05,54,49,5,0,0.959259259259259,0,920.2,3.9,-2.08148148148148,13,5,18,18,54
"340",2014-12-06,57,50,7,0,2.67368421052632,0,873.6,6.14912280701754,-0.826315789473684,11,9,16,21,57
"341",2014-12-07,65,52,13,0,-3.14923076923077,0,1374.7,-0.566153846153846,-5.73230769230769,29,7,7,22,65
"342",2014-12-08,57,44,13,0,1.86315789473684,0,919.8,4.73859649122807,-1.1,10,12,17,18,57
"343",2014-12-09,48,36,12,0.0625,3.175,0,711.6,5.2125,1.125,15,3,12,18,48
"344",2014-12-10,37,32,5,0,-1.47567567567568,0,720.6,1.3,-4.15945945945946,5,8,15,9,37
"345",2014-12-11,56,47,9,15.4285714285714,-3.84285714285714,0,1223.2,-2.32857142857143,-5.35714285714286,16,5,13,22,56
"346",2014-12-12,46,41,5,2.34782608695652,-0.0130434782608696,0,828.6,3.06521739130435,-3.01304347826087,7,5,18,16,46
"347",2014-12-13,53,45,8,0,2.15471698113208,0,839.8,2.77735849056604,1.45471698113208,16,8,16,13,53
"348",2014-12-14,65,54,11,0.210769230769231,3.4,0,949,4.33230769230769,2.36769230769231,20,9,12,24,65
"349",2014-12-15,43,38,5,0,3.86279069767442,0,607.9,4.46279069767442,3.24418604651163,11,9,9,14,43
"350",2014-12-16,56,52,4,4.36964285714286,3.67857142857143,0,802,5.25714285714286,2.1,16,10,20,10,56
"351",2014-12-17,60,46,14,5.25333333333333,2.97333333333333,0,901.6,5.82,0.0266666666666667,19,7,16,18,60
"352",2014-12-18,57,41,16,0,-1.7859649122807,0,1127.8,0.7,-4.17894736842105,8,9,25,15,57
"353",2014-12-19,45,38,7,0,-2.46444444444444,0,920.9,0.153333333333333,-4.98222222222222,9,7,9,20,45
"354",2014-12-20,47,40,7,0,-2.47021276595745,0,962.1,-0.170212765957447,-4.67021276595745,17,2,15,13,47
"355",2014-12-21,67,59,8,0,0.746268656716418,0,1156,3.06417910447761,-1.66567164179104,26,7,16,18,67
"356",2014-12-22,47,37,10,0,1.49787234042553,0,775.6,2.29148936170213,-0.831914893617021,6,6,15,20,47
"357",2014-12-23,53,45,8,0,4.42075471698113,0,719.7,6.87547169811321,1.87735849056604,7,8,13,25,53
"358",2014-12-24,49,43,6,7.8469387755102,7.89795918367347,0,495,10.3244897959184,5.47142857142857,13,12,10,14,49
"359",2014-12-25,47,42,5,0.3,4.88723404255319,0,616.3,5.69148936170213,3.98723404255319,24,2,6,15,47
"360",2014-12-26,31,29,2,0,4.33548387096774,0,423.6,6.64838709677419,2.02258064516129,6,4,10,11,31
"361",2014-12-27,50,45,5,0.078,6.862,0,556.9,9.58,4.144,19,1,9,21,50
"362",2014-12-28,48,33,15,0,2.79895833333333,0,729.65,5.68958333333333,-0.252083333333333,20,6,8,14,48
"363",2014-12-29,44,36,8,0,-1.4,0,853.6,1.30909090909091,-4.1,10,9,9,16,44
"364",2014-12-30,42,42,0,0,-4.68809523809524,0,952.9,-2.49285714285714,-6.88095238095238,8,13,4,17,42
"365",2014-12-31,49,41,8,0,-6.60816326530612,0,1205.8,-5.1265306122449,-8.00816326530612,7,4,23,15,49
"366",2015-01-01,186,175,11,0,-3.8005376344086,0,4054.9,-0.800537634408602,-6.78064516129032,11,9,22,14,56
"367",2015-01-02,46,38,8,0,-2.27391304347826,0,932.6,-0.395652173913043,-4.05217391304348,5,7,17,17,46
"368",2015-01-03,56,48,8,11.55,-0.4,0,1030.4,2.8125,-3.5125,15,11,19,11,56
"369",2015-01-04,62,57,5,9.76774193548387,0.2,0,1103.6,5.08709677419355,-4.7,19,12,8,23,62
"370",2015-01-05,47,39,8,0.182978723404255,-8.56595744680851,0,1248.6,-4.59148936170213,-12.4404255319149,10,13,17,7,47
"371",2015-01-06,38,22,16,0,-9.86052631578947,0,1058.7,-7.66052631578947,-12.0473684210526,7,6,13,12,38
"372",2015-01-07,35,30,5,0.274285714285714,-12.9571428571429,0,1083.5,-8.35714285714286,-17.5571428571429,9,6,11,9,35
"373",2015-01-08,42,30,12,0.566666666666667,-11.052380952381,0,1220.2,-7.50952380952381,-14.5142857142857,8,10,13,11,42
"374",2015-01-09,51,47,4,0.794117647058824,-8.64117647058823,0,1358.7,-5.04117647058824,-12.2411764705882,10,7,16,18,51
"375",2015-01-10,54,52,2,0,-11.75,0,1606.5,-8.87222222222222,-14.5333333333333,14,4,16,20,54
"376",2015-01-11,58,51,7,0.162068965517241,-4.22413793103448,0,1289,0.556896551724138,-8.92413793103448,21,3,13,21,58
"377",2015-01-12,50,38,12,1.644,-7.596,0,1279.8,0.2,-15.392,4,10,24,12,50
"378",2015-01-13,48,28,20,0.170833333333333,-14.8541666666667,0,1577,-10.2541666666667,-19.36875,6,8,17,17,48
"379",2015-01-14,47,36,11,0,-7.54042553191489,0,1200.4,-3.51489361702128,-11.4808510638298,7,9,12,19,47
"380",2015-01-15,40,29,11,0,-6.485,0,979.4,-2.08,-10.795,1,4,16,19,40
"381",2015-01-16,55,42,13,0,-6.18727272727273,0,1330.3,-3.41636363636364,-8.86909090909091,14,10,15,16,55
"382",2015-01-17,66,48,18,0,-6.45606060606061,0,1614.1,0.477272727272727,-11.5015151515152,32,4,14,16,66
"383",2015-01-18,59,47,12,1.07966101694915,3.05932203389831,0,881.5,5.42881355932203,0.679661016949152,30,4,8,17,59
"384",2015-01-19,41,39,2,0,-3.29268292682927,0,873,1.10731707317073,-7.69268292682927,3,8,17,13,41
"385",2015-01-20,38,30,8,0,-8.27631578947368,0,998.5,-4.78421052631579,-11.6763157894737,2,9,12,15,38
"386",2015-01-21,43,34,9,0,-6.62790697674419,0,1059,-2.66511627906977,-10.5837209302326,3,8,11,21,43
"387",2015-01-22,60,46,14,0,-3.26,0,1275.6,0.553333333333333,-6.97333333333333,10,17,19,14,60
"388",2015-01-23,54,42,12,0,-1.22407407407407,0,1038.1,1.22777777777778,-3.6,12,9,12,21,54
"389",2015-01-24,65,60,5,0,-1.48153846153846,0,1266.3,1.2,-4.16307692307692,21,3,14,27,65
"390",2015-01-25,63,48,15,0,-6.56507936507936,0,1547.6,-1.98253968253968,-11.1301587301587,20,15,18,10,63
"391",2015-01-26,41,34,7,0,-10.2,0,1156.2,-7.32195121951219,-13.0707317073171,4,9,13,15,41
"392",2015-01-27,40,31,9,0.35,-7.875,0,1035,-4.4875,-11.25,5,10,15,10,40
"393",2015-01-28,46,37,9,0,-6.3695652173913,0,1121,-0.821739130434783,-11.8347826086957,6,5,13,22,46
"394",2015-01-29,46,43,3,6.77391304347826,-1.37826086956522,0,891.4,1.12173913043478,-3.86739130434783,14,5,13,14,46
"395",2015-01-30,43,40,3,0.186046511627907,-7.27209302325581,0,1086.7,-0.779069767441861,-13.6651162790698,9,3,17,14,43
"396",2015-01-31,59,52,7,0,-7.96101694915254,0,1531.7,-1.87966101694915,-13.9525423728814,16,15,15,13,59
"397",2015-02-01,66,61,5,4.83333333333333,-7.75,0,1699.5,-1.68333333333333,-13.8166666666667,11,4,8,17,40
"398",2015-02-02,58,48,10,6.72413793103448,-12.648275862069,0,1777.6,-10.6689655172414,-14.6275862068966,15,5,22,16,58
"399",2015-02-03,47,40,7,0,-9.05106382978723,0,1271.4,-4.22127659574468,-13.8808510638298,7,12,17,11,47
"400",2015-02-04,45,36,9,1.36888888888889,-4.29777777777778,0,1003.4,-0.7,-7.89333333333333,3,12,14,16,45
"401",2015-02-05,58,49,9,0,-10.7689655172414,0,1668.6,-7.86896551724138,-13.6689655172414,8,7,23,20,58
"402",2015-02-06,55,50,5,0.598181818181818,-7.32727272727273,0,1393,-3.41454545454545,-11.2254545454545,11,8,22,14,55
"403",2015-02-07,40,33,7,4.08,-4.555,0,902.2,-1.7,-7.41,19,6,5,10,40
"404",2015-02-08,63,60,3,1.43015873015873,-9.55238095238095,0,1735.8,-6.73650793650794,-12.368253968254,13,10,24,16,63
"405",2015-02-09,49,46,3,0.306122448979592,-10.7795918367347,0,1410.2,-9.07959183673469,-12.3795918367347,5,3,22,19,49
"406",2015-02-10,37,32,5,0,-6.55675675675676,0,908.6,-3.81351351351351,-9.3,4,2,15,16,37
"407",2015-02-11,40,37,3,0.66,-3.2825,0,851.3,-1.265,-5.2175,4,5,15,16,40
"408",2015-02-12,49,44,5,0.16734693877551,-9.66734693877551,0,1355.7,-1.48367346938776,-17.7510204081633,4,8,24,13,49
"409",2015-02-13,37,32,5,0,-14.5243243243243,0,1203.4,-7.58108108108108,-21.4567567567568,5,9,8,15,37
"410",2015-02-14,59,55,4,0.352542372881356,-12.6169491525424,0,1806.4,-5.56949152542373,-19.664406779661,26,4,17,12,59
"411",2015-02-15,53,47,6,0.162264150943396,-22.1056603773585,0,2125.6,-19.0679245283019,-25.0622641509434,16,10,11,16,53
"412",2015-02-16,44,38,6,0,-17.4772727272727,0,1561,-12.5545454545455,-22.4,12,5,7,20,44
"413",2015-02-17,58,50,8,0,-10.4965517241379,0,1652.8,-7.54137931034483,-13.451724137931,7,10,28,13,58
"414",2015-02-18,54,44,10,0.25,-10.2166666666667,0,1523.7,-7.01666666666667,-13.3333333333333,7,12,24,11,54
"415",2015-02-19,38,32,6,0,-16.8684210526316,0,1325,-13.2684210526316,-20.4684210526316,7,4,16,11,38
"416",2015-02-20,39,35,4,0.174358974358974,-16.274358974359,0,1336.7,-11.274358974359,-21.274358974359,3,11,14,11,39
"417",2015-02-21,57,46,11,6.14736842105263,-8.93157894736842,0,1535.1,-6.49473684210526,-11.3526315789474,24,5,9,19,57
"418",2015-02-22,54,44,10,0.303703703703704,-9.1,0,1463.4,-2.77222222222222,-15.3518518518519,19,9,15,11,54
"419",2015-02-23,42,37,5,0,-17.1833333333333,0,1477.7,-14.2166666666667,-20.15,6,8,14,14,42
"420",2015-02-24,42,34,8,0.185714285714286,-12.8285714285714,0,1294.8,-7.34285714285714,-18.3142857142857,4,7,11,20,42
"421",2015-02-25,48,45,3,0,-10.3270833333333,0,1359.7,-7.08333333333333,-13.55625,9,12,10,17,48
"422",2015-02-26,47,42,5,0,-12.3936170212766,0,1428.5,-9.09361702127659,-15.5936170212766,8,12,12,15,47
"423",2015-02-27,64,47,17,0,-12.8140625,0,1972.1,-8.3125,-17.2296875,11,3,25,25,64
"424",2015-02-28,69,51,18,0,-9.5,0,1897.5,-4.48115942028986,-14.4985507246377,24,5,19,21,69
"425",2015-03-01,75,63,12,0,-5.78,0,1783.5,-3.1,-8.44,11,10,17,15,53
"426",2015-03-02,51,47,4,0,-4.66078431372549,0,1155.7,-1.37843137254902,-7.94313725490196,4,14,20,13,51
"427",2015-03-03,38,31,7,5.23684210526316,-4.17368421052632,0,842.6,1.31052631578947,-9.6578947368421,3,7,17,11,38
"428",2015-03-04,52,41,11,0.121153846153846,-4.30576923076923,0,1159.9,1.67692307692308,-10.1884615384615,4,14,18,16,52
"429",2015-03-05,53,37,16,0,-11.877358490566,0,1583.5,-8.95471698113207,-14.788679245283,9,7,24,13,53
"430",2015-03-06,49,41,8,0,-9.74285714285714,0,1359.4,-4.48775510204082,-14.8979591836735,10,12,16,11,49
"431",2015-03-07,49,37,12,0,-2.96734693877551,0,1027.4,-0.36530612244898,-5.48571428571429,20,4,11,14,49
